-0.633706 0.977793 0.227669 1.937969
-0.631671 0.978725 0.232577 1.943024
-0.629642 0.979637 0.237474 1.948069
-0.627620 0.980530 0.242361 1.953105
-0.625605 0.981402 0.247237 1.958130
-0.623597 0.982256 0.252103 1.963145
-0.621595 0.983089 0.256959 1.968149
-0.619600 0.983903 0.261805 1.973144
-0.617612 0.984697 0.266639 1.978127
-0.615631 0.985472 0.271464 1.983101
-0.613657 0.986227 0.276277 1.988064
-0.611691 0.986962 0.281080 1.993016
-0.609731 0.987678 0.285873 1.997957
-0.607778 0.988375 0.290654 2.002888
-0.605833 0.989052 0.295425 2.007807
-0.603895 0.989709 0.300185 2.012716
-0.601964 0.990347 0.304935 2.017614
-0.600041 0.990966 0.309673 2.022500
-0.598125 0.991565 0.314400 2.027376
-0.596217 0.992144 0.319117 2.032240
-0.594317 0.992705 0.323822 2.037092
-0.592424 0.993246 0.328517 2.041934
-0.590538 0.993768 0.333200 2.046764
-0.588661 0.994270 0.337873 2.051582
-0.586791 0.994753 0.342534 2.056389
-0.584929 0.995217 0.347184 2.061184
-0.583075 0.995662 0.351823 2.065967
-0.581229 0.996088 0.356450 2.070739
-0.579391 0.996494 0.361066 2.075498
-0.577561 0.996881 0.365671 2.080246
-0.575739 0.997250 0.370265 2.084982
-0.573925 0.997599 0.374847 2.089705
-0.572120 0.997929 0.379418 2.094416
-0.570323 0.998241 0.383977 2.099115
-0.568534 0.998533 0.388525 2.103802
-0.566754 0.998806 0.393061 2.108476
-0.564981 0.999061 0.397586 2.113138
-0.563218 0.999296 0.402100 2.117788
-0.561463 0.999513 0.406601 2.122425
-0.559716 0.999712 0.411091 2.127049
-0.557979 0.999891 0.415570 2.131660
-0.556249 1.000052 0.420036 2.136259
-0.554529 1.000194 0.424491 2.140845
-0.552817 1.000317 0.428935 2.145418
-0.551114 1.000422 0.433366 2.149978
-0.549420 1.000508 0.437786 2.154525
-0.547735 1.000576 0.442194 2.159059
-0.546059 1.000626 0.446590 2.163579
-0.544392 1.000657 0.450974 2.168087
-0.542734 1.000669 0.455346 2.172581
-0.541085 1.000664 0.459707 2.177062
-0.539445 1.000640 0.464055 2.181529
-0.537815 1.000597 0.468391 2.185983
-0.536193 1.000537 0.472716 2.190424
-0.534581 1.000458 0.477028 2.194851
-0.532978 1.000362 0.481329 2.199264
-0.531385 1.000247 0.485617 2.203663
-0.529801 1.000114 0.489894 2.208049
-0.528226 0.999963 0.494158 2.212421
-0.526661 0.999795 0.498410 2.216779
-0.525105 0.999608 0.502650 2.221123
-0.523559 0.999404 0.506878 2.225453
-0.522023 0.999182 0.511093 2.229769
-0.520496 0.998942 0.515297 2.234071
-0.518979 0.998685 0.519488 2.238359
-0.517472 0.998409 0.523667 2.242633
-0.515974 0.998117 0.527834 2.246892
-0.514487 0.997806 0.531989 2.251137
-0.513009 0.997479 0.536131 2.255367
-0.511541 0.997134 0.540261 2.259583
-0.510083 0.996771 0.544379 2.263785
-0.508635 0.996391 0.548484 2.267972
-0.507197 0.995994 0.552577 2.272145
-0.505769 0.995580 0.556658 2.276302
-0.504351 0.995149 0.560726 2.280446
-0.502944 0.994700 0.564782 2.284574
-0.501546 0.994235 0.568826 2.288687
-0.500159 0.993752 0.572857 2.292786
-0.498782 0.993253 0.576876 2.296870
-0.497415 0.992737 0.580882 2.300939
-0.496059 0.992204 0.584876 2.304993
-0.494712 0.991654 0.588858 2.309031
-0.493377 0.991087 0.592827 2.313055
-0.492051 0.990504 0.596784 2.317064
-0.490736 0.989905 0.600728 2.321057
-0.489432 0.989288 0.604659 2.325035
-0.488138 0.988656 0.608579 2.328998
-0.486855 0.988007 0.612485 2.332945
-0.485582 0.987341 0.616380 2.336877
-0.484320 0.986660 0.620261 2.340794
-0.483068 0.985962 0.624131 2.344695
-0.481827 0.985248 0.627987 2.348581
-0.480597 0.984518 0.631832 2.352451
-0.479378 0.983772 0.635663 2.356305
-0.478169 0.983010 0.639482 2.360144
-0.476971 0.982232 0.643289 2.363967
-0.475784 0.981438 0.647083 2.367774
-0.474608 0.980629 0.650865 2.371566
-0.473443 0.979804 0.654634 2.375342
-0.472288 0.978963 0.658390 2.379102
-0.471145 0.978107 0.662134 2.382846
-0.470012 0.977235 0.665866 2.386574
-0.468891 0.976348 0.669584 2.390286
-0.467780 0.975445 0.673291 2.393982
-0.466681 0.974527 0.676985 2.397662
-0.465593 0.973594 0.680666 2.401326
-0.464515 0.972646 0.684334 2.404974
-0.463449 0.971683 0.687990 2.408605
-0.462394 0.970705 0.691634 2.412221
-0.461351 0.969711 0.695265 2.415820
-0.460318 0.968703 0.698884 2.419403
-0.459297 0.967681 0.702489 2.422969
-0.458286 0.966643 0.706083 2.426519
-0.457288 0.965591 0.709664 2.430053
-0.456300 0.964524 0.713232 2.433571
-0.455324 0.963443 0.716788 2.437071
-0.454359 0.962347 0.720331 2.440556
-0.453405 0.961237 0.723862 2.444024
-0.452463 0.960112 0.727380 2.447475
-0.451532 0.958974 0.730886 2.450910
-0.450613 0.957821 0.734379 2.454328
-0.449705 0.956654 0.737860 2.457730
-0.448809 0.955474 0.741328 2.461115
-0.447924 0.954279 0.744784 2.464483
-0.447050 0.953071 0.748227 2.467834
-0.446188 0.951848 0.751658 2.471169
-0.445338 0.950612 0.755076 2.474487
-0.444499 0.949363 0.758482 2.477788
-0.443672 0.948100 0.761876 2.481072
-0.442856 0.946823 0.765257 2.484339
-0.442052 0.945533 0.768626 2.487590
-0.441259 0.944230 0.771982 2.490823
-0.440478 0.942914 0.775326 2.494040
-0.439709 0.941584 0.778657 2.497240
-0.438952 0.940242 0.781976 2.500422
-0.438206 0.938886 0.785283 2.503588
-0.437472 0.937518 0.788577 2.506736
-0.436749 0.936136 0.791859 2.509868
-0.436038 0.934742 0.795129 2.512982
-0.435339 0.933336 0.798386 2.516079
-0.434652 0.931916 0.801631 2.519159
-0.433977 0.930485 0.804864 2.522222
-0.433313 0.929040 0.808085 2.525268
-0.432661 0.927584 0.811293 2.528296
-0.432021 0.926115 0.814489 2.531307
-0.431393 0.924634 0.817672 2.534301
-0.430776 0.923141 0.820844 2.537278
-0.430171 0.921636 0.824003 2.540238
-0.429579 0.920119 0.827150 2.543180
-0.428998 0.918590 0.830285 2.546105
-0.428428 0.917050 0.833408 2.549012
-0.427871 0.915498 0.836519 2.551903
-0.427326 0.913934 0.839617 2.554775
-0.426792 0.912359 0.842704 2.557631
-0.426271 0.910772 0.845778 2.560469
-0.425761 0.909174 0.848840 2.563289
-0.425263 0.907564 0.851891 2.566093
-0.424777 0.905944 0.854929 2.568878
-0.424303 0.904312 0.857955 2.571647
-0.423841 0.902670 0.860969 2.574397
-0.423391 0.901016 0.863972 2.577131
-0.422953 0.899352 0.866962 2.579847
-0.422526 0.897677 0.869940 2.582545
-0.422112 0.895992 0.872907 2.585226
-0.421710 0.894295 0.875861 2.587889
