1762907615.6742332 -1.03474308813305 0.5061865098998212 -0.7509577381507893 0.7674164997172332 -0.0003162846985331219 0.0009488540955993657 0.0030823458564346443 -0.022812796609026343 -18.659154701899972 -2.3386545885732493 -7.148146930275285 0.03454395276341658 -1.2492406951552817 -0.10411990468947713
1762907615.6781106 -1.03474308813305 0.5061593597973807 -0.7510033502583058 0.7673312785623507 -0.0004744270477996829 0.0009488540955993657 0.0031850907183157994 6.214227184506453e-16 -18.861505566400293 -2.2169336339818995 -6.715964570163071 -0.015768208150425272 -1.2821395060022553 -0.0066943091064256745
1762907615.6820843 -1.0346335180767723 0.5061322096949402 -0.7509577381507894 0.7672460574074682 -0.0005534982224329634 0.0007116405716995243 0.003287835580196954 -0.07825454236801022 -18.82520733666887 -2.228726154836137 -6.712068398937257 -0.013749485088187862 -1.276732502353468 -0.012439507260959961
1762907615.6861138 -1.03474308813305 0.5061050595924997 -0.750912126043273 0.7675017208721158 -0.00047442704779968286 0.0007907117463328048 0.0033905804420781087 4.952577551880787 -9.654757186623307 0.18558243234984628 -4.874332180185138 -0.013462583785044849 -1.276527985707796 -0.013733885323242163
1762907615.6901107 -1.0345969947246798 0.5063222604120234 -0.7507296776132071 0.7677573843367634 -0.00039535587316640237 0.0005534982224329634 0.0033905804420781087 7.534075325046467 -4.703533665006038 2.107443146741501 -3.420968776176034 -0.01294257048370033 -1.2689932618179303 -0.011407307376584455
1762907615.69407 -1.0343413312600322 0.5070010129730347 -0.7502279444305262 0.7685243747307062 -0.0003953558731664024 0.0003953558731664024 0.003493325303959264 8.740279709369462 -2.2298262144563203 3.584194061852547 -2.3476054072217547 -0.013594578659888239 -1.2606642847561806 -0.014435951016466553
1762907615.6981392 -1.0338665276828296 0.5078155160462483 -0.7491332538501315 0.7697174708990617 -0.0003162846985331219 0.00015814234926656094 0.0033905804420781087 9.057182939289039 -1.4754413714667294 4.628245514042394 -1.6401505070418096 -0.015400302320417733 -1.2508598877430526 -0.00781159832374234
1762907615.7021284 -1.0331725839930717 0.5090372706560687 -0.7474456058720229 0.7710810093771823 -0.0005534982224329634 -0.0008697829209660853 0.0033905804420781087 8.825351044160794 -1.784356285264444 5.288179590966012 -1.202869780384452 -0.01316828928706176 -1.2154198232153126 -0.007270502108935104
1762907615.7061195 -1.0324421169512215 0.5100146743439251 -0.7455298973563321 0.7727002113199505 -0.0009488540955993657 -0.003479131683864341 0.003287835580196954 8.443763668035942 -2.242530397105046 5.6538385374344635 -0.9386334592645005 -0.006610702330892391 -1.1197171756030426 -0.0035587840350968
1762907615.7101 -1.0319307900219261 0.5112092788513051 -0.7431580677654769 0.7743194132627186 -0.001344209968765768 -0.00656290749456228 0.0030823458564346443 8.248786667512713 -2.849658239606537 5.761924077788997 -0.8083291376036916 0.0032566166679127723 -0.9662151360138853 0.0031156989648434908
1762907615.7141116 -1.0312733696842609 0.51210523223184 -0.7405581776370393 0.7768760479091947 -0.001344209968765768 -0.010358323876959744 0.0030823458564346443 8.0700538630917 -3.0637193172732573 5.7248009787568535 -0.8956122595821272 0.009599709169860153 -0.7663088266413742 -0.0020030033506189615
1762907615.7181227 -1.0310542295717058 0.5125667839733278 -0.7382319601537006 0.780114451794731 -0.0015023523180323298 -0.01462816730715689 0.0030823458564346443 8.337503554923764 -2.783217935856168 5.6496113938654 -1.2051570437222594 0.01531772610324966 -0.5433336542050868 -0.0047684760268791055
1762907615.7221262 -1.0308716128112432 0.5128382849977323 -0.7356776821327795 0.7832676345253848 -0.00158142349266561 -0.01834451251492107 0.003493325303959264 8.797185702250236 -2.138366213456827 5.535270293791957 -1.6220512042623003 0.020067903692355137 -0.3246359917006356 -0.0207483341087196
1762907615.7261307 -1.0307255194028733 0.5127839847928514 -0.7332146283268913 0.7865060384109213 -0.0011860676194992079 -0.02174457302415213 0.0031850907183157994 9.249432848796344 -1.0916661548504827 5.421673681106487 -2.0463845959268037 0.01919337472302028 -0.13489609477047604 -0.003526891927712443
