1762912313.2782011032 -1.0354370318 0.5066752117 -0.7504103929 0.7674164997 0.1701222324 -19.0843582285 -2.4245866964 -7.0350224600
1762912313.2820270061 -1.0354735552 0.5066480616 -0.7504560050 0.7674164997 0.0000000000 -19.0927489416 -2.2624104257 -6.7462324523
1762912313.2860174179 -1.0354005085 0.5066752117 -0.7503191686 0.7674164997 -0.0347284568 -19.0987056315 -2.2660250429 -6.7456555541
1762912313.2900249958 -1.0354735552 0.5066480616 -0.7503647808 0.7675869420 4.9776048221 -9.9091852052 0.1334723788 -4.9110641921
1762912313.2940258980 -1.0352909384 0.5068381124 -0.7502279444 0.7675869420 7.5499193251 -4.9465149056 2.0593070707 -3.4267010143
1762912313.2980184555 -1.0350352749 0.5074625647 -0.7496349870 0.7684391536 8.7219943926 -2.4347838572 3.5276692770 -2.3516888130
1762912313.3020021915 -1.0344874247 0.5083856682 -0.7483578480 0.7697174709 8.9911875287 -1.7628268889 4.5432672121 -1.6431756722
1762912313.3060297966 -1.0339395744 0.5094988224 -0.7467614243 0.7708253459 8.8764727047 -1.9917058886 5.2033673843 -1.1610355778
1762912313.3100440502 -1.0331725840 0.5106391267 -0.7447544915 0.7723593267 8.4659481891 -2.5773332018 5.5469108016 -0.8872025028
1762912313.3140237331 -1.0326247337 0.5117794310 -0.7422002135 0.7745750767 8.2466281391 -3.1725889660 5.6402988612 -0.8255602249
1762912313.3180234432 -1.0321499301 0.5127296846 -0.7396915476 0.7768760479 8.1822166917 -3.4233983480 5.6084486867 -0.9304877925
1762912313.3220241070 -1.0317481733 0.5132998367 -0.7372741059 0.7800292306 8.3335222241 -3.2222602377 5.5194054603 -1.2453528519
1762912313.3260450363 -1.0316020799 0.5135984879 -0.7347654400 0.7835232980 8.7748438067 -2.5937121528 5.4148791956 -1.6723024701
1762912313.3300688267 -1.0314559864 0.5135984879 -0.7323936104 0.7864208173 9.2438269806 -1.6173764754 5.3280828471 -2.0507249346
1762912313.3340575695 -1.0313829397 0.5134898875 -0.7298393324 0.7896592211 9.7076233093 -0.6813942640 5.2524363780 -2.4313993221
1762912313.3380386829 -1.0312003230 0.5138699889 -0.7271026059 0.7928976250 9.9851123533 -0.3752735344 5.1341831854 -2.7667503992
