1750109830.0355055332 -1.0342317612 0.5057521083 -0.7502279444 0.9596754251 -1.1973548820 -22.4424704446 -3.3167121514 -8.6927537987
1750109830.0383119583 -1.0342317612 0.5057521083 -0.7502279444 0.9596754251 -0.0000000000 -23.4037947617 -2.7081933631 -8.2561398139
1750109830.0434403419 -1.0341952379 0.5057249582 -0.7501823323 0.9597606463 -0.0511004436 -23.3964006087 -2.6567096765 -8.2094271252
1750109830.0462718010 -1.0341587145 0.5057249582 -0.7500911081 0.9600163098 5.5807323868 -18.1046421144 -1.1511609431 -6.7040618671
1750109830.0502862930 -1.0340856678 0.5057521083 -0.7499542718 0.9604424155 12.7472890733 -11.3538881576 1.4195505141 -4.1338896318
1750109830.0542781353 -1.0336839109 0.5062136600 -0.7492700902 0.9615502905 15.9927758293 -7.7201701529 3.4965887230 -2.0597241955
1750109830.0582668781 -1.0327708271 0.5068924126 -0.7480385633 0.9638512617 16.3238855410 -5.7732128228 5.1739033209 -0.3890218458
1750109830.0622646809 -1.0316386032 0.5077340657 -0.7461684669 0.9670896656 15.2003036253 -4.7412400472 6.5288777145 0.8717344978
1750109830.0662636757 -1.0305429026 0.5084128183 -0.7439334736 0.9709246176 13.7889684641 -4.1974316727 7.6249362760 1.3310950758
1750109830.0702929497 -1.0294106787 0.5087657696 -0.7418809288 0.9756117811 12.5902736041 -3.9089020264 8.5102467896 1.0171122255
1750109830.0743122101 -1.0285341183 0.5086843193 -0.7398283839 0.9808102715 12.2655154131 -3.7513446826 9.2266424156 0.2418803160
1750109830.0782766342 -1.0279132213 0.5081413173 -0.7377302270 0.9857530985 12.7601933775 -3.6579566971 9.8084428091 -0.7068557905
1750109830.0822570324 -1.0274384177 0.5073539643 -0.7352215611 0.9910368101 13.8022643625 -3.6021519538 10.2814377135 -1.7391286914
1750109830.0862698555 -1.0268540441 0.5066209115 -0.7320743256 0.9964057429 14.6626030792 -3.5738699213 10.4373976501 -2.7316717525
1750109830.0902926922 -1.0261235770 0.5059150089 -0.7278780117 1.0016894545 15.0052877978 -3.5635301843 9.9975165125 -3.5866508496
1750109830.0959331989 -1.0248087364 0.5053991569 -0.7196222203 1.0109785604 14.4586626872 -3.5843178019 7.9949000380 -5.1288492530
1750109830.0982890129 -1.0244800262 0.5053448567 -0.7171591665 1.0132795316 14.3943685747 -3.5943193821 7.1881459613 -5.5202935997
1750109830.1022782326 -1.0236765124 0.5052634064 -0.7111839804 1.0185632432 14.2978899547 -3.6219757442 5.5471651899 -6.1003394514
1750109830.1062903404 -1.0230190921 0.5052362563 -0.7056649154 1.0233356278 14.4822761567 -3.6500078948 4.1032111994 -6.3595213763
1750109830.1102714539 -1.0224712418 0.5053448567 -0.7006475836 1.0275966856 15.0225155199 -3.6793642676 3.0738205258 -6.1980583027
1750109830.1142756939 -1.0218503448 0.5054263070 -0.6958583123 1.0314316375 15.5322356404 -3.7066047706 2.4726764690 -5.6858160122
1750109830.1182639599 -1.0212294479 0.5055892076 -0.6913883257 1.0346700414 15.8033408059 -3.7338860267 2.2234138001 -4.8815759307
1750109830.1222903728 -1.0202798407 0.5059150089 -0.6871920118 1.0379084453 15.3501823361 -3.7643284439 2.2483862873 -3.9952624049
1750109830.1262805462 -1.0190015234 0.5066209115 -0.6830869222 1.0409764069 14.1389339627 -3.8046791398 2.4265269974 -3.0471656633
1750109830.1302704811 -1.0175771126 0.5075983152 -0.6789818325 1.0442148108 12.6181733984 -3.8525167883 2.6925768605 -2.1934152333
1750109830.1342656612 -1.0160431319 0.5087114694 -0.6751960276 1.0474532147 10.9693880087 -3.9020891256 3.0782754680 -1.5027526410
1750109830.1382570267 -1.0142534876 0.5099603741 -0.6718207316 1.0511177243 9.1125592381 -3.9529718231 3.5957743851 -1.0740158172
1750109830.1422660351 -1.0124638434 0.5111006784 -0.6686278841 1.0551231186 7.4916730026 -4.0003242499 4.2191521851 -0.9503570456
1750109830.1462721825 -1.0106741991 0.5122681328 -0.6653894244 1.0600659456 6.3897427186 -4.0493910062 4.8413188250 -1.2316109500
1750109830.1502664089 -1.0089576016 0.5133812870 -0.6619685164 1.0656053207 5.7754006073 -4.0984645018 5.3626041498 -1.9879532132
1750109830.1542706490 -1.0073870974 0.5143586907 -0.6584107720 1.0713151380 5.7232727151 -4.1446394678 5.7379026272 -3.0131136237
1750109830.1582694054 -1.0057800699 0.5155532952 -0.6543969065 1.0776215035 5.9101176471 -4.1982805811 5.8486093800 -4.2786133650
1750109830.1622743607 -1.0042095658 0.5169108004 -0.6499269200 1.0837574266 6.1558420032 -4.2575864956 5.6898757346 -5.4323246394
1750109830.1662762165 -1.0028216784 0.5183769059 -0.6454569335 1.0892115806 6.6807017245 -4.3189696704 5.3480422506 -6.2778621423
1750109830.1702718735 -1.0014337910 0.5202774131 -0.6404396016 1.0949213979 7.2405881794 -4.3937382077 4.7704691962 -6.9442278349
1750109830.1742794514 -1.0000824270 0.5222050703 -0.6353766577 1.1002903307 7.8931286255 -4.5651859567 4.1531746820 -7.3104552679
1750109830.1782717705 -0.9988771564 0.5241055775 -0.6304505501 1.1053183788 8.6249022179 -5.0696053759 3.5684882676 -7.4465278565
1750109830.1822786331 -0.9977814558 0.5262504356 -0.6253876062 1.1108577539 9.5125159527 -6.1772985383 2.9844004494 -7.5637028223
1750109830.1862716675 -0.9966492319 0.5285581943 -0.6202334380 1.1160562443 10.2953419362 -7.4478407985 2.4866241977 -7.6359445233
1750109830.1902778149 -0.9955535313 0.5308116528 -0.6155353909 1.1205729656 10.9094130211 -8.7426621912 2.1552726316 -7.4526621766
1750109830.1942708492 -0.9943482607 0.5334995130 -0.6106548954 1.1250044656 11.1942570362 -10.5487009572 1.9062217119 -7.0846006599
1750109830.1982758045 -0.9931429901 0.5362145232 -0.6060024605 1.1287541964 11.1683404654 -12.2474036721 1.8334401101 -6.3977754293
1750109830.2022941113 -0.9916455327 0.5389295334 -0.6014412497 1.1329300330 10.6006318487 -13.7472422658 1.8318620929 -5.7450390785
1750109830.2062809467 -0.9900019818 0.5413730427 -0.5973361600 1.1375319754 9.7207741060 -14.4692911301 2.0029373944 -5.3354093555
1750109830.2102670670 -0.9882123376 0.5439794525 -0.5929573977 1.1424748024 8.5526750235 -14.9424649873 2.2252534566 -5.1666518539
1750109830.2142753601 -0.9865687867 0.5463415114 -0.5888979201 1.1473324082 7.7119029600 -14.9937988731 2.5065096976 -5.1878021553
1750109830.2182784081 -0.9848156658 0.5487850206 -0.5847016063 1.1524456775 7.0278529050 -15.0489269281 2.7369770772 -5.3499586405
1750109830.2222740650 -0.9832086383 0.5512013797 -0.5803684560 1.1577293891 6.7510909727 -14.9878719500 2.9489030953 -5.5622579262
1750109830.2262809277 -0.9816381342 0.5535362886 -0.5762633664 1.1628426584 6.7757789005 -14.9151314952 3.1452627943 -5.8158836636
1750109830.2302758694 -0.9801041534 0.5560069479 -0.5718389919 1.1684672546 7.0030872221 -15.0798011813 3.2358143586 -6.1999688932
1750109830.2342700958 -0.9786432193 0.5583690068 -0.5673233933 1.1744327354 7.4614507815 -15.0591187924 3.2642328147 -6.6898505280
1750109830.2382783890 -0.9773283786 0.5605953152 -0.5629446310 1.1801425528 8.1040996044 -14.9859626886 3.2293588907 -7.2312073830
1750109830.2422716618 -0.9759770146 0.5630388244 -0.5582921960 1.1860228125 8.6824243011 -15.2063435620 3.1146338052 -7.7450800550
1750109830.2462818623 -0.9748082673 0.5655637839 -0.5535029247 1.1918178510 9.4955165464 -15.7037817801 2.9214064453 -8.1295487336
1750109830.2502753735 -0.9735299500 0.5680072932 -0.5489417140 1.1967606780 10.0044049197 -16.0775626237 2.8074904025 -8.2325321688
