1762824135.1569824 -1.344935917454782 0.6582813837712433 -0.9009303476648683 0.9576301174150528 -0.7374576316002481 -16.18936490948804 -4.023319711888806 -5.451748948190771
1762824135.1600077 -1.3448993941026894 0.6583085338736838 -0.9009759597723846 0.9576301174150528 2.7162973444980333e-16 -17.321531331953704 -2.897805063596543 -5.4957766136500315
1762824135.1639705 -1.3448993941026894 0.658254233668803 -0.9009759597723848 0.9576301174150528 -0.018936563978504045 -17.301908031063086 -2.898921422492598 -5.479208205275969
1762824135.168822 -1.3448993941026894 0.6582270835663625 -0.9009303476648682 0.9576301174150528 6.379318759227462 -8.096757150689653 -0.029989322600039614 -3.22844271983528
1762824135.1719723 -1.344862870750597 0.6583085338736838 -0.9007935113423189 0.9578005597248178 8.380291688362982 -5.246130832230474 1.1842325758412504 -2.4838846615474397
1762824135.175996 -1.344570683933857 0.6587429355127311 -0.9001549418370888 0.9583971078089956 10.711630322043007 -1.6152110270817701 3.1807087961599487 -2.0025520646333006
1762824135.180756 -1.3439132635961915 0.659394537971302 -0.898969027041661 0.9597606462871161 11.516993166358853 0.9402116945823842 5.1477598193505365 -2.846645396598864
1762824135.1847684 -1.3430367031459711 0.6604262418640393 -0.8969620943109373 0.9612094059201193 11.029137813516737 1.701124020661954 5.892578153131251 -1.9253159042285297
1762824135.187971 -1.3419410025831957 0.6614579457567764 -0.894590264720082 0.9622320597787096 10.712492699894778 1.9304476847346201 6.118178977048759 -1.1209214031523684
1762824135.1919475 -1.3409548720766977 0.662326749034871 -0.8923096593442598 0.9632547136373001 10.19186935524772 2.2198113834858226 6.436792301139777 -0.22536899429570667
1762824135.196724 -1.3400783116264774 0.6630326516983228 -0.8901202781834702 0.9647886944251858 9.848869855500995 2.4154085039684112 6.749280831874488 -1.0011921743230827
1762824135.20063 -1.339274797880442 0.6635756537471319 -0.8882957938828124 0.9668340021423666 9.869919710926705 2.447130220626118 6.85823942850951 -1.2275167128000097
1762824135.203957 -1.3387269475990544 0.6639829052837387 -0.8868818185498026 0.9690497521693126 10.171633140649359 2.4865935564260546 7.127380932793017 -1.4879927810585372
1762824135.2079566 -1.3382886673739443 0.6644987572301073 -0.8854678432167927 0.9709246175767283 10.669216609841351 2.501422343606439 7.426363772708626 -0.8737222297956206
1762824135.2119582 -1.337850387148834 0.6650960594837974 -0.8839170315612335 0.9722881560548489 11.142666740432468 2.501746841451535 7.689914868349913 0.5302078101058045
1762824135.2159557 -1.3373025368674463 0.6656933617374874 -0.8820013230455426 0.9738221368427346 11.410432611639422 2.494315680510386 7.842620159514279 1.0931446634091904
1762824135.2199702 -1.3366085931776885 0.6663992644009391 -0.8792645965945558 0.9758674445599154 11.424679416396609 2.479077373686753 7.7885943320691045 0.4119660625108468
1762824135.224689 -1.3356955093753757 0.6670780169619505 -0.8757524643157893 0.9783388580515089 10.919721469662242 2.4502726301281115 7.308152312565809 -1.3994853303093455
1762824135.227997 -1.3345267621084151 0.6676210190107594 -0.8716473746393091 0.9812363773175151 10.58761673202581 2.440293543344435 7.036449847934321 -1.5433583992743474
1762824135.2319713 -1.3334675848977322 0.668435522083973 -0.8671773881026973 0.9841338965835214 10.055408642324917 2.4144622663532935 6.4095795066844 -2.016116198506924
1762824135.2359588 -1.3320796975182165 0.6693314754645081 -0.8622968925984373 0.986946194694645 9.428770300681924 2.385541376691176 5.717440233836463 -1.858411627050729
1762824135.239987 -1.3308744268991637 0.6700916783328409 -0.8578269060618255 0.9901845985801814 9.048850227459582 2.360672087181417 5.104159705491904 -2.3178876344651016
