0.0020000000 -1.0332091073 0.5055892076 -0.7494981507 0.7697174709 2.8598187034 -10.6474379855 -0.1323603110 -3.2263024770
0.0060000000 -1.0331725840 0.5056435079 -0.7494069265 0.7698026921 6.4822499205 -3.8940222246 2.0202975119 -1.5635157734
0.0100000000 -1.0328803972 0.5060779095 -0.7488595812 0.7706549036 8.1925004770 -0.2545025225 3.6763626662 -0.3507427485
0.0140000000 -1.0324055936 0.5068109623 -0.7477192785 0.7720184421 8.7600147372 1.6983814433 4.8569507541 0.4433378698
0.0180000000 -1.0318577433 0.5076526154 -0.7459404063 0.7737228652 8.7730261280 2.7397024346 5.6113629547 0.9034165733
0.0220000000 -1.0312733697 0.5083856682 -0.7437966373 0.7755977306 8.6016081790 3.2919279141 6.0205308363 1.1499639003
0.0260000000 -1.0307620428 0.5088472199 -0.7411967471 0.7774725960 8.4587669035 3.5840402836 6.1580543622 1.2615276447
0.0300000000 -1.0303237625 0.5090915709 -0.7384144086 0.7796883460 8.4571331558 3.7367555515 6.1324740703 1.2565077972
0.0340000000 -1.0300315757 0.5091730212 -0.7355408458 0.7821597595 8.6639781933 3.8150594363 5.9957104700 1.1564470692
0.0380000000 -1.0297759122 0.5092273214 -0.7321655499 0.7850572788 8.9363925247 3.8501399551 5.7459518877 0.9308144443
0.0420000000 -1.0294472021 0.5093902220 -0.7281516844 0.7888070096 9.1382154237 3.8571553177 5.3710891321 0.5059977962
0.0460000000 -1.0290454452 0.5097160232 -0.7241378189 0.7926419616 9.2007184324 3.8481690130 4.9242982257 0.0076295682
0.0500000000 -1.0284975949 0.5102590253 -0.7193941597 0.7964769135 9.0414104172 3.8258766275 4.3649475121 -0.4945290948
0.0540000000 -1.0278036512 0.5108291774 -0.7146048885 0.8004823078 8.6976092821 3.7990378312 3.8067365858 -0.9948606668
0.0580000000 -1.0270001375 0.5113450294 -0.7099980656 0.8044024809 8.2837514150 3.7720886256 3.2884513424 -1.4139899022
0.0620000000 -1.0262331471 0.5119423316 -0.7052544064 0.8081522118 7.9136952477 3.7422285550 2.8184997686 -1.7548903982
0.0660000000 -1.0254296333 0.5127839848 -0.7005563593 0.8122428272 7.6303547709 3.7059340981 2.4475441674 -2.0871768264
0.0700000000 -1.0245530729 0.5137070883 -0.6965424939 0.8160777792 7.3846057826 3.6696317454 2.2374124757 -2.3286049895
0.0740000000 -1.0236765124 0.5150645934 -0.6922549558 0.8196570677 7.1785923290 3.6233715143 2.0920675327 -2.4806215081
0.0780000000 -1.0227269053 0.5165849991 -0.6882410903 0.8230659139 6.9550025703 3.5745191762 2.0556609429 -2.5525125939
0.0820000000 -1.0216677281 0.5181868552 -0.6845465096 0.8261338754 6.6983803018 3.5253368006 2.1046581287 -2.4958179836
0.0860000000 -1.0206815976 0.5199787619 -0.6809887652 0.8288609524 6.5152446320 3.4729631705 2.2146835137 -2.3407467041
